Date and Time,OConnell St Outside Pennys ,OConnell St Outside Clerys ,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
14/07/2020 12:00,1115,696,,302,570,1805,244,1239,75,419,38,736,220,358,3876,217,,587,721,,52,413,347
14/07/2020 13:00,1055,634,,246,521,2180,311,1142,104,451,46,801,237,317,3789,249,,918,876,,90,418,307
14/07/2020 14:00,1020,771,,193,834,1805,124,883,73,476,37,735,196,246,3677,265,,771,859,,98,440,279
14/07/2020 15:00,1056,744,,274,847,1667,200,972,71,494,42,768,233,315,4165,255,,742,1090,,128,432,330
14/07/2020 16:00,971,765,,271,686,1936,21,1040,61,500,49,745,203,330,3906,225,,900,945,,45,488,362
14/07/2020 17:00,1074,793,,209,868,1981,7,543,98,501,60,744,312,403,3098,273,,662,1236,,169,495,425
14/07/2020 18:00,766,672,,302,1087,1806,102,326,110,445,147,677,235,394,2854,214,,628,1200,,67,472,372
14/07/2020 19:00,574,517,,332,792,1109,97,321,81,241,112,538,130,325,2083,142,,398,905,,49,334,215
14/07/2020 20:00,365,371,,238,739,1028,146,571,65,208,72,360,92,275,1209,103,,290,902,,44,245,157
14/07/2020 21:00,229,271,,139,647,843,99,907,86,170,62,240,63,270,917,84,,230,1005,,69,215,117
14/07/2020 22:00,176,221,,86,530,653,204,501,39,126,69,161,45,255,750,75,,290,453,,33,149,84
14/07/2020 23:00,107,154,,48,440,208,171,260,61,99,64,100,23,237,403,50,,86,279,,12,87,35
15/07/2020 00:00,41,72,,21,126,66,144,223,24,49,64,43,15,100,127,16,,55,118,,6,30,16
15/07/2020 01:00,13,19,,17,130,574,294,458,10,12,71,23,3,30,34,6,,13,37,,6,14,10
15/07/2020 02:00,9,9,,9,69,180,55,184,6,6,7,5,1,14,10,1,,62,136,,3,3,2
15/07/2020 03:00,10,9,,6,4,139,4,41,4,10,33,15,2,9,48,2,,22,69,,5,4,1
15/07/2020 04:00,6,11,,3,115,12,11,20,5,13,21,19,2,16,30,3,,12,13,,0,8,7
15/07/2020 05:00,29,56,,5,38,88,8,55,10,26,26,35,12,43,229,16,,6,78,,6,25,33
15/07/2020 06:00,134,285,,41,358,489,86,347,31,172,27,76,85,169,442,75,,98,270,,24,161,172
15/07/2020 07:00,227,366,,50,670,1021,138,611,23,217,117,151,106,280,1159,93,,151,446,,51,207,223
15/07/2020 08:00,384,444,,87,527,1110,154,496,35,241,149,264,189,355,1172,106,,242,487,,43,298,353
15/07/2020 09:00,579,495,,108,419,978,183,705,40,248,25,373,163,326,1184,100,,274,471,,70,246,319
15/07/2020 10:00,923,655,,226,588,931,214,1223,81,268,35,487,167,324,2237,207,,283,626,,46,328,301
15/07/2020 11:00,1247,733,,295,659,1085,159,1125,183,397,36,580,210,330,3376,247,,445,738,,56,394,362
15/07/2020 12:00,1467,874,,299,832,1587,252,917,99,436,41,790,276,345,4207,275,,16,826,,34,456,383
15/07/2020 13:00,1600,931,,390,933,1822,141,888,200,507,24,748,390,370,4134,305,,22,1219,,53,541,483
15/07/2020 14:00,1784,1037,,397,883,1877,145,831,152,490,27,827,347,470,4556,332,,20,1196,,61,561,485
15/07/2020 15:00,1991,916,,346,783,1881,175,1035,202,522,37,910,341,526,4264,427,,791,1119,,99,551,391
15/07/2020 16:00,2002,862,,270,967,1692,211,1228,135,666,31,854,359,579,4283,437,,983,1189,,25,663,544
15/07/2020 17:00,1951,923,,288,1050,1965,185,1061,51,598,58,846,400,547,4388,271,,809,1379,,66,642,596
15/07/2020 18:00,1485,921,,316,963,1769,281,1246,182,510,155,862,318,491,4195,258,,733,1093,,88,586,498
15/07/2020 19:00,1066,661,,248,896,1130,85,1124,129,336,73,652,196,458,2248,228,,403,873,,59,419,339
15/07/2020 20:00,688,503,,204,964,760,117,1193,125,262,73,455,137,405,1998,245,,224,659,,44,298,200
15/07/2020 21:00,476,405,,213,621,610,73,785,125,219,72,300,90,359,1316,182,,211,518,,34,259,147
15/07/2020 22:00,357,280,,122,504,553,136,770,102,194,54,200,54,329,1347,121,,174,505,,21,214,110
15/07/2020 23:00,213,223,,64,531,260,86,477,106,99,66,130,48,299,360,125,,66,354,,43,157,77
16/07/2020 00:00,77,92,,24,410,268,18,421,51,51,13,91,12,166,200,15,,23,86,,4,25,30
16/07/2020 01:00,34,19,,13,41,36,3,714,8,24,36,41,5,83,30,2,,13,47,,0,16,16
16/07/2020 02:00,19,17,,5,40,84,5,146,5,14,56,13,6,42,59,10,,5,14,,3,12,3
16/07/2020 03:00,13,15,,8,14,10,4,167,9,5,24,16,2,30,245,5,,2,19,,2,8,2
16/07/2020 04:00,6,13,,13,81,8,13,36,8,10,2,7,6,29,289,62,,8,12,,0,4,9
16/07/2020 05:00,48,70,,11,117,100,8,82,19,19,21,19,11,57,84,212,,8,41,,24,22,35
16/07/2020 06:00,178,280,,48,437,742,70,487,115,159,63,86,77,266,569,186,,42,241,,28,156,159
16/07/2020 07:00,290,357,,74,769,954,90,748,96,221,80,153,135,346,957,100,,65,374,,22,204,236
16/07/2020 08:00,509,502,,87,909,1261,103,1094,34,219,80,226,216,379,1447,150,,114,527,,26,315,375
16/07/2020 09:00,613,483,,123,673,1251,125,788,41,236,31,358,181,324,1602,140,,200,510,,20,254,334
16/07/2020 10:00,917,612,,193,697,964,112,928,157,289,35,513,189,300,2948,164,,266,585,,67,312,337
16/07/2020 11:00,1318,715,,275,946,1577,206,748,260,446,30,606,224,317,3270,191,,492,863,,28,354,325
16/07/2020 12:00,1575,881,,318,1104,1510,156,977,200,537,22,726,321,410,4267,290,,585,995,,22,501,452
16/07/2020 13:00,1889,942,,342,1338,1968,151,1095,112,636,23,748,413,497,3846,308,,738,1250,,29,535,518
16/07/2020 14:00,1936,900,,262,826,2046,230,1120,46,657,37,854,304,528,3973,245,,747,1297,,90,586,465
16/07/2020 15:00,2016,943,,149,1167,1726,269,944,364,729,41,856,332,632,4062,258,,664,1299,,221,620,470
16/07/2020 16:00,2046,1070,,242,928,1998,193,897,318,767,57,860,319,718,9485,333,,777,1380,,173,620,577
16/07/2020 17:00,1943,1104,,158,1213,2367,209,925,244,745,52,889,343,683,4493,417,,1018,1329,,40,657,665
16/07/2020 18:00,1616,756,,238,1138,1787,239,968,280,591,99,857,314,567,3764,315,,879,1368,,34,581,456
16/07/2020 19:00,1183,693,,218,688,1185,184,987,202,440,135,688,220,495,3181,133,,486,987,,14,387,331
16/07/2020 20:00,921,610,,158,959,1085,122,1076,147,307,84,561,117,402,2446,127,,307,907,,17,321,237
16/07/2020 21:00,589,385,,115,527,840,100,1196,161,235,74,394,98,326,1561,102,,211,683,,11,263,172
16/07/2020 22:00,401,316,,96,614,747,121,907,112,197,63,248,95,372,935,130,,110,745,,22,272,165
16/07/2020 23:00,215,231,,72,534,465,149,1108,112,158,67,132,45,436,917,122,,91,639,,15,186,97
17/07/2020 00:00,117,119,,36,233,185,59,767,86,67,52,85,16,341,443,27,,31,359,,16,55,27
17/07/2020 01:00,72,35,,33,71,41,19,161,31,53,33,42,9,155,287,11,,23,82,,10,17,6
17/07/2020 02:00,24,26,,11,55,25,6,99,7,21,66,21,2,68,78,23,,19,36,,2,7,5
17/07/2020 03:00,14,15,,5,22,13,13,26,6,7,61,20,2,49,129,3,,41,19,,2,5,5
17/07/2020 04:00,11,13,,7,73,16,34,12,11,13,38,13,7,66,95,2,,13,15,,0,2,5
17/07/2020 05:00,51,65,,9,60,86,15,22,27,25,33,24,16,98,109,20,,9,56,,18,22,36
17/07/2020 06:00,167,254,,36,372,499,66,308,42,145,75,70,68,251,504,110,,45,261,,35,144,141
17/07/2020 07:00,269,364,,60,484,758,105,565,106,217,132,156,120,330,1078,109,,56,361,,37,177,210
17/07/2020 08:00,408,431,,80,746,923,67,698,49,219,108,253,166,416,1134,118,,101,544,,41,288,352
17/07/2020 09:00,687,484,,123,372,827,78,613,116,237,19,313,168,346,1361,117,,178,505,,30,272,314
17/07/2020 10:00,945,691,,168,615,1220,68,1011,59,330,29,509,161,309,2569,159,,322,712,,46,285,310
17/07/2020 11:00,1267,759,,215,651,1341,116,968,83,346,38,637,206,347,2713,254,,497,846,,29,355,327
17/07/2020 12:00,1558,904,,325,621,1284,201,1251,146,458,40,685,239,355,2780,348,,1112,932,,26,453,378
17/07/2020 13:00,1758,984,,306,642,1725,189,1627,62,570,35,818,295,414,3375,256,,1958,1074,,49,504,427
17/07/2020 14:00,1837,960,,364,745,2031,161,1260,56,553,37,838,326,418,3351,303,,1898,1159,,24,543,431
17/07/2020 15:00,1785,928,,281,572,1959,236,1170,75,569,85,822,296,471,3157,368,,1715,1249,,53,534,436
17/07/2020 16:00,1924,947,,232,551,2422,201,1164,100,621,62,871,357,481,3524,332,,1503,1290,,78,555,483
17/07/2020 17:00,1881,816,,288,669,2241,250,975,216,572,83,878,412,518,3984,284,,996,1188,,20,568,578
17/07/2020 18:00,1339,759,,267,596,1908,107,1192,194,443,76,750,300,476,2522,172,,685,927,,28,486,454
17/07/2020 19:00,1021,691,,260,670,1581,134,1285,139,375,128,659,188,491,1939,177,,517,896,,19,431,341
17/07/2020 20:00,711,603,,196,939,1213,120,1554,162,332,107,512,131,419,1392,139,,90,906,,17,315,216
17/07/2020 21:00,494,428,,115,642,966,76,1406,145,282,62,344,89,382,1080,93,,13,626,,13,247,140
17/07/2020 22:00,417,353,,88,755,859,31,1114,115,234,52,221,81,363,936,93,,14,560,,42,259,121
17/07/2020 23:00,246,254,,128,522,645,77,872,72,187,72,188,64,407,602,81,,13,411,,38,200,109
18/07/2020 00:00,146,157,,46,273,243,81,621,56,119,35,93,33,331,245,45,,1,241,,116,112,40
18/07/2020 01:00,115,52,,18,144,134,25,596,68,54,41,64,7,274,77,23,,0,144,,166,59,8
18/07/2020 02:00,47,35,,17,91,34,23,351,44,25,19,37,6,133,83,8,,0,48,,1,18,12
18/07/2020 03:00,16,16,,9,15,12,54,56,6,14,26,24,1,24,41,39,,0,38,,5,6,9
18/07/2020 04:00,7,15,,18,7,4,79,56,2,11,4,33,6,13,52,1,,0,13,,3,4,2
18/07/2020 05:00,16,22,,10,10,6,6,99,1,14,5,13,6,16,56,3,,0,5,,4,7,11
18/07/2020 06:00,61,83,,13,44,108,16,179,4,20,21,53,17,46,247,16,,0,102,,3,59,44
18/07/2020 07:00,106,124,,25,39,219,52,334,18,38,72,108,25,96,285,12,,0,118,,17,83,49
18/07/2020 08:00,183,150,,44,92,384,108,314,23,30,51,123,43,121,487,60,,0,228,,67,109,95
18/07/2020 09:00,300,295,,78,217,560,212,559,31,57,19,254,73,169,972,79,,4,275,,21,177,136
18/07/2020 10:00,595,456,,184,266,741,164,481,44,152,20,397,119,263,2348,112,,6,454,,35,230,218
18/07/2020 11:00,1074,686,,280,543,1140,97,1351,80,345,41,586,186,344,2487,175,,64,755,,52,363,322
18/07/2020 12:00,1515,874,,390,845,1393,108,1389,243,554,53,733,272,394,3710,233,,282,1034,,159,511,426
18/07/2020 13:00,1988,978,,532,955,1683,514,1254,160,630,70,744,354,601,4708,303,,736,1280,,338,585,505
18/07/2020 14:00,1833,995,,411,998,2089,317,1314,159,820,49,899,413,707,4459,408,,867,1383,,340,744,583
18/07/2020 15:00,2181,1021,,297,997,2413,56,1400,188,845,42,865,390,704,4062,395,,1021,1557,,204,656,581
18/07/2020 16:00,2000,1061,,172,1098,2436,101,1165,219,909,46,894,370,755,3930,324,,983,1398,,116,719,579
18/07/2020 17:00,1828,892,,220,962,2178,167,1297,228,667,127,871,331,669,4068,267,,878,1285,,88,647,516
18/07/2020 18:00,1451,853,,268,938,1857,161,1228,123,523,118,801,251,610,3473,213,,959,1387,,38,627,408
18/07/2020 19:00,962,709,,225,870,1537,136,1039,92,430,135,696,193,544,2471,202,,1789,946,,35,471,323
18/07/2020 20:00,576,642,,209,818,1226,174,1142,116,414,102,552,148,458,1912,143,,2264,797,,19,354,245
18/07/2020 21:00,547,492,,207,863,1038,585,980,111,329,73,382,103,378,911,124,,617,607,,70,271,172
18/07/2020 22:00,319,431,,110,762,955,288,756,71,211,52,282,75,377,742,136,,462,585,,31,244,140
18/07/2020 23:00,292,284,,80,627,1039,64,777,70,194,68,181,52,425,491,154,,192,569,,19,268,116
19/07/2020 00:00,162,191,,64,362,521,61,576,75,125,69,146,38,293,283,127,,143,222,,16,118,65
19/07/2020 01:00,105,68,,35,328,271,193,578,80,75,75,67,20,343,172,24,,64,160,,51,73,23
19/07/2020 02:00,50,51,,25,125,64,41,169,76,49,120,47,10,318,77,22,,18,141,,14,24,18
19/07/2020 03:00,34,28,,24,179,48,15,136,15,44,66,35,2,139,115,43,,24,76,,5,18,9
19/07/2020 04:00,20,19,,5,106,29,9,17,7,5,167,15,5,89,148,7,,8,30,,13,6,9
19/07/2020 05:00,22,18,,3,69,31,4,88,9,12,29,11,4,70,26,6,,11,16,,3,14,6
19/07/2020 06:00,42,50,,18,94,75,10,54,14,25,45,25,9,96,65,17,,8,58,,2,28,27
19/07/2020 07:00,55,89,,29,184,378,18,138,29,56,113,41,25,73,233,25,,16,103,,29,49,37
19/07/2020 08:00,180,150,,35,235,487,49,356,59,80,56,61,33,139,473,60,,48,250,,32,81,56
19/07/2020 09:00,348,226,,80,339,509,103,473,36,156,107,166,57,163,1145,234,,71,421,,25,117,133
19/07/2020 10:00,557,358,,158,544,632,88,1140,70,207,97,305,84,241,1553,127,,172,623,,47,179,180
19/07/2020 11:00,916,551,,228,595,1120,27,1049,123,309,93,409,172,304,3150,171,,327,910,,165,298,308
19/07/2020 12:00,1186,631,,330,484,1662,278,935,144,346,109,593,233,415,3379,250,,502,1044,,270,396,374
19/07/2020 13:00,1442,717,,366,726,2624,114,912,148,488,148,607,280,536,4251,308,,598,1185,,325,559,406
19/07/2020 14:00,1602,706,,338,653,1702,175,1045,148,562,98,627,276,594,4133,263,,679,1160,,292,511,395
19/07/2020 15:00,1557,688,,291,728,1948,145,1026,133,610,138,729,283,613,4665,349,,852,1150,,172,542,435
19/07/2020 16:00,1610,762,,210,878,1800,80,870,125,628,83,672,257,604,3849,271,,752,1088,,92,566,418
19/07/2020 17:00,1341,801,,187,940,1840,31,1244,106,565,113,654,209,598,3700,338,,561,1175,,41,545,367
19/07/2020 18:00,1095,701,,228,753,1537,321,1345,97,373,71,652,164,548,2665,219,,539,1010,,55,503,323
19/07/2020 19:00,801,573,,229,778,1441,446,1374,149,276,113,557,151,462,1369,118,,382,1180,,28,364,206
19/07/2020 20:00,552,452,,145,750,1178,894,1298,108,243,71,436,109,419,1060,128,,232,958,,34,314,165
19/07/2020 21:00,416,408,,113,697,706,73,959,96,237,100,355,62,432,833,125,,174,871,,49,244,122
19/07/2020 22:00,262,333,,88,578,862,44,1287,97,139,72,220,47,412,888,84,,114,526,,18,200,81
19/07/2020 23:00,167,194,,108,549,419,81,1147,89,103,80,138,44,352,513,53,,58,441,,23,118,79
20/07/2020 00:00,81,91,,62,125,650,70,824,23,39,90,73,21,212,128,74,,30,156,,11,43,35
20/07/2020 01:00,28,30,,16,97,492,18,914,20,22,38,32,6,120,76,45,,11,88,,46,8,14
20/07/2020 02:00,24,31,,4,33,24,9,329,11,11,106,12,5,72,24,21,,7,39,,3,13,4
20/07/2020 03:00,12,16,,4,143,17,8,235,8,8,139,25,0,34,33,16,,5,5,,3,4,4
20/07/2020 04:00,12,18,,4,17,29,8,207,8,7,53,4,2,49,26,21,,5,13,,0,14,7
20/07/2020 05:00,71,63,,13,53,145,17,75,35,27,33,29,10,89,132,18,,7,51,,2,19,26
20/07/2020 06:00,174,266,,34,461,689,66,365,110,170,152,105,65,300,784,124,,42,257,,69,148,143
20/07/2020 07:00,268,368,,64,769,1332,72,671,7,196,199,158,106,388,1387,119,,108,444,,87,209,239
20/07/2020 08:00,580,520,,95,451,1203,157,805,179,270,205,258,165,454,1434,244,,177,517,,55,288,360
20/07/2020 09:00,737,486,,125,707,1114,220,1169,4,293,60,294,171,329,1896,165,,343,640,,74,313,339
20/07/2020 10:00,998,641,,184,831,1212,151,939,11,338,31,465,174,301,2396,207,,365,868,,152,294,322
20/07/2020 11:00,1231,719,,274,1018,1039,248,1088,14,436,54,579,213,363,2705,269,,184,1020,,208,379,298
20/07/2020 12:00,1426,884,,334,744,1639,245,1032,23,540,51,723,314,429,3526,440,,612,1278,,356,455,411
20/07/2020 13:00,1857,1004,,434,1142,1925,195,1064,36,637,62,869,328,518,3345,342,,747,1244,,430,600,448
20/07/2020 14:00,1796,809,,264,1009,1571,197,1348,15,665,36,869,347,543,3357,272,,585,1185,,365,579,453
20/07/2020 15:00,1674,866,,243,845,1218,153,1346,26,636,46,851,343,619,3889,290,,636,1065,,297,584,441
20/07/2020 16:00,1649,780,,182,1004,1339,190,1417,101,705,51,828,326,677,3658,297,,614,1316,,114,617,508
20/07/2020 17:00,1574,872,,294,1101,1934,71,1142,246,582,54,850,373,610,3919,256,,659,1359,,75,653,566
20/07/2020 18:00,1157,786,,301,930,1362,191,1257,234,479,115,780,259,568,3580,191,,515,1173,,40,623,433
20/07/2020 19:00,878,606,,266,891,1182,185,1445,152,318,140,696,157,414,2467,147,,246,997,,22,435,229
20/07/2020 20:00,562,430,,169,768,752,146,1135,159,245,82,497,98,407,2058,100,,230,828,,40,283,176
20/07/2020 21:00,413,368,,156,769,726,216,1155,167,176,65,329,70,361,1461,101,,143,699,,20,232,136
20/07/2020 22:00,303,289,,110,524,562,142,902,114,137,67,183,53,291,415,89,,75,628,,40,200,82
20/07/2020 23:00,210,185,,55,363,725,169,716,91,124,52,109,21,312,437,48,,59,354,,21,85,51
21/07/2020 00:00,104,90,,24,357,201,297,392,40,29,22,42,8,161,139,8,,17,122,,1,49,21
21/07/2020 01:00,40,31,,13,41,606,107,343,21,20,45,16,4,80,129,6,,9,81,,8,31,7
21/07/2020 02:00,35,18,,9,107,18,25,256,4,10,17,11,1,58,22,5,,17,21,,1,11,5
21/07/2020 03:00,20,10,,2,68,16,16,46,14,10,35,7,5,41,915,0,,3,35,,0,1,4
21/07/2020 04:00,12,14,,9,120,2,9,19,2,5,100,21,3,35,274,17,,0,10,,2,6,5
21/07/2020 05:00,55,70,,21,79,62,16,59,31,25,11,19,10,59,120,22,,5,50,,4,28,29
21/07/2020 06:00,180,260,,40,392,665,52,304,134,149,51,127,74,248,842,69,,56,302,,26,142,147
21/07/2020 07:00,314,362,,83,854,904,103,627,43,223,147,150,114,345,1182,89,,76,487,,32,203,250
21/07/2020 08:00,568,466,,107,710,1399,173,759,54,258,233,244,228,463,1199,159,,202,616,,49,317,439
21/07/2020 09:00,696,508,,127,967,1141,76,827,169,338,26,306,178,339,1707,216,,371,670,,37,318,353
21/07/2020 10:00,945,659,,232,1024,1161,54,779,225,345,48,559,198,296,2163,183,,1034,821,,62,286,295
21/07/2020 11:00,1255,826,,283,1030,1058,153,1114,104,430,30,620,230,379,2667,237,,2169,814,,103,359,343
21/07/2020 12:00,1481,910,,317,890,1513,121,1090,250,557,38,746,270,481,3956,315,,2535,1093,,204,437,409
21/07/2020 13:00,1787,1012,,382,1015,1648,158,1232,207,622,75,817,328,546,4698,323,,2715,1097,,278,547,459
21/07/2020 14:00,1854,907,,236,1045,1873,170,1090,170,643,51,783,357,593,6120,301,,2364,1069,,336,546,430
21/07/2020 15:00,1890,990,,159,899,2174,184,968,72,723,79,889,400,635,4967,371,,2653,1164,,314,624,487
21/07/2020 16:00,1814,978,,228,1175,2393,247,1072,211,785,59,815,325,763,5286,436,,1676,1259,,112,632,540
21/07/2020 17:00,1148,963,,144,1078,2335,212,1074,226,762,56,916,298,788,4739,387,,905,1669,,28,698,542
21/07/2020 18:00,1406,799,,271,919,2026,249,1069,194,542,141,831,253,653,3430,345,,536,1437,,47,581,407
21/07/2020 19:00,969,594,,238,836,1431,143,890,121,382,134,782,153,477,2377,156,,379,1260,,36,360,259
21/07/2020 20:00,660,493,,150,959,1212,274,826,103,239,79,493,97,382,1969,99,,261,901,,71,331,188
21/07/2020 21:00,418,379,,125,578,1040,78,863,87,240,77,337,75,317,1174,168,,112,788,,80,280,149
21/07/2020 22:00,336,286,,111,797,780,57,742,91,172,63,204,52,305,564,77,,82,635,,36,205,137
21/07/2020 23:00,192,230,,58,460,356,52,629,94,89,63,122,43,289,543,58,,59,378,,14,148,89
22/07/2020 00:00,94,110,,47,133,82,30,723,64,30,27,76,10,161,182,20,,28,155,,11,53,17
22/07/2020 01:00,43,32,,24,73,247,12,357,12,30,35,25,5,94,279,6,,13,128,,4,21,8
22/07/2020 02:00,23,14,,11,87,36,10,201,6,20,21,7,4,48,46,4,,12,42,,0,12,6
22/07/2020 03:00,14,10,,4,101,8,7,120,4,11,19,9,0,34,26,3,,5,28,,1,12,3
22/07/2020 04:00,15,14,,5,14,2,1,58,27,14,35,5,3,43,235,2,,2,27,,0,1,2
22/07/2020 05:00,41,52,,6,103,39,18,38,31,31,31,24,10,48,664,6,,8,38,,1,15,44
22/07/2020 06:00,132,245,,33,222,424,75,416,54,111,99,79,59,130,568,46,,35,267,,35,150,150
22/07/2020 07:00,233,287,,61,305,553,91,774,26,235,140,150,90,220,757,73,,60,370,,22,184,221
22/07/2020 08:00,456,482,,110,339,935,95,911,42,241,170,241,179,372,1490,159,,108,489,,52,287,395
22/07/2020 09:00,601,471,,128,548,1005,117,849,38,243,23,323,165,311,1956,157,,195,501,,13,282,324
22/07/2020 10:00,600,563,,187,619,1167,124,914,35,288,61,482,184,292,2437,235,,329,620,,22,299,277
22/07/2020 11:00,1064,708,,234,869,1344,160,915,38,429,50,680,223,274,2832,187,,477,673,,45,324,320
22/07/2020 12:00,1346,876,,277,854,1994,163,1300,52,496,37,749,291,374,3303,246,,565,910,,196,427,397
22/07/2020 13:00,1628,933,,337,676,1589,151,1506,248,574,113,744,344,455,3567,267,,707,746,,367,552,474
22/07/2020 14:00,1642,837,,281,671,1773,135,1475,289,573,29,763,331,486,3911,296,,692,1042,,121,573,407
22/07/2020 15:00,1740,744,,240,748,2132,137,1359,237,590,52,832,305,503,3779,252,,651,1024,,117,538,419
22/07/2020 16:00,1682,782,,248,760,2432,139,1373,281,613,36,848,380,551,3720,259,,739,1099,,79,494,533
22/07/2020 17:00,1655,766,,235,537,2323,129,1197,245,618,38,779,377,605,3642,211,,795,1052,,48,512,516
22/07/2020 18:00,1362,716,,209,684,1520,135,815,183,438,95,775,291,518,3029,189,,547,913,,103,491,369
22/07/2020 19:00,928,629,,195,678,1130,106,1182,149,335,112,648,181,408,2777,138,,372,1158,,63,374,271
22/07/2020 20:00,581,484,,181,622,923,88,1221,103,233,70,494,105,356,1621,120,,244,853,,60,296,178
22/07/2020 21:00,317,321,,143,496,704,92,816,49,223,110,274,75,268,1059,76,,133,627,,27,231,132
22/07/2020 22:00,263,279,,138,349,891,31,846,79,178,79,170,82,281,741,81,,108,472,,28,238,126
22/07/2020 23:00,221,197,,87,291,342,66,582,85,147,79,127,50,323,431,88,,75,457,,32,144,67
23/07/2020 00:00,96,106,,17,115,143,29,332,35,43,20,77,16,175,125,25,,32,144,,3,35,38
23/07/2020 01:00,24,30,,69,165,29,10,930,15,9,42,30,3,118,287,9,,15,67,,9,19,5
23/07/2020 02:00,18,24,,6,78,10,14,365,8,19,20,7,1,58,42,4,,9,35,,2,8,5
23/07/2020 03:00,13,21,,4,82,10,12,229,10,14,14,11,4,36,40,7,,3,12,,7,10,4
23/07/2020 04:00,14,11,,3,194,15,10,318,4,8,9,6,4,35,124,1,,1,15,,0,2,4
23/07/2020 05:00,41,65,,23,85,71,17,92,24,28,18,19,11,64,130,13,,3,39,,3,22,37
23/07/2020 06:00,145,273,,29,339,584,39,341,74,160,48,80,67,234,798,46,,44,243,,67,141,142
23/07/2020 07:00,201,275,,44,315,1077,116,551,5,204,141,134,87,293,1200,62,,57,342,,37,194,198
23/07/2020 08:00,382,477,,71,391,1340,101,634,7,227,134,249,150,323,2448,130,,146,462,,72,282,322
23/07/2020 09:00,505,428,,105,308,1022,108,757,4,217,51,313,145,269,1713,78,,209,591,,37,291,284
23/07/2020 10:00,794,577,,203,386,874,80,589,11,242,57,475,149,240,1922,137,,297,532,,80,268,264
23/07/2020 11:00,1138,709,,231,420,931,68,946,20,322,31,609,197,301,2715,155,,424,740,,20,343,314
23/07/2020 12:00,1450,857,,278,596,1952,140,995,28,401,37,744,276,334,2765,238,,524,788,,23,414,340
23/07/2020 13:00,1596,937,,320,729,2063,146,1194,53,494,33,777,353,375,2934,273,,525,1016,,58,493,405
23/07/2020 14:00,1658,828,,246,824,2003,171,907,33,522,37,765,299,432,3760,199,,587,1099,,61,537,433
23/07/2020 15:00,1874,775,,223,819,2110,174,1056,56,542,32,873,295,521,3364,176,,741,1158,,29,595,472
23/07/2020 16:00,1740,938,,310,750,2635,149,1225,90,565,36,946,370,550,3022,245,,747,1314,,24,565,489
23/07/2020 17:00,1658,988,,324,834,2855,182,1438,180,592,48,859,422,560,3633,311,,1468,1321,,119,592,566
23/07/2020 18:00,1465,812,,310,642,2155,141,877,231,509,96,782,341,559,3006,281,,2101,893,,105,584,472
23/07/2020 19:00,1022,677,,236,849,1594,108,1281,168,378,125,653,215,496,2190,170,,1542,863,,37,440,319
23/07/2020 20:00,787,544,,249,908,1552,120,1347,143,318,93,430,160,476,1342,157,,646,781,,40,315,223
23/07/2020 21:00,471,436,,162,727,1145,85,1381,132,220,75,351,81,362,820,108,,470,653,,41,288,164
23/07/2020 22:00,341,345,,93,441,829,82,1339,76,186,62,224,79,344,643,108,,724,551,,33,216,151
23/07/2020 23:00,234,233,,71,437,365,51,854,50,120,68,117,40,326,664,78,,140,419,,69,132,61
24/07/2020 00:00,107,107,,44,278,180,36,736,50,55,22,88,25,236,163,51,,31,213,,34,63,31
24/07/2020 01:00,53,44,,14,75,75,17,476,40,22,34,30,8,163,141,10,,22,69,,9,23,8
24/07/2020 02:00,20,22,,11,64,30,11,208,16,8,56,19,2,68,33,3,,6,33,,1,12,6
24/07/2020 03:00,12,25,,4,71,22,3,37,19,10,13,10,5,67,108,2,,2,34,,3,9,4
24/07/2020 04:00,25,10,,4,59,2,12,24,14,15,7,20,6,56,88,4,,3,16,,164,1,4
24/07/2020 05:00,51,79,,18,81,67,38,46,50,32,18,35,11,108,175,21,,14,49,,14,33,42
24/07/2020 06:00,173,279,,52,321,578,73,411,118,131,79,81,66,273,689,60,,51,269,,26,163,151
24/07/2020 07:00,303,378,,71,698,1149,130,638,115,229,141,155,102,382,905,70,,95,366,,42,225,219
